UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1656630853,2022-06-30T23:14:13Z,20.565304,-75.207754,171.584,172,3694,0,0,No Data,No Data
1656630857,2022-06-30T23:14:17Z,20.565361,-75.207843,173.635,172,3807,0,0,No Data,No Data
1656630866,2022-06-30T23:14:26Z,20.565389,-75.207600,168.058,172,4062,0,0,No Data,No Data
1656630878,2022-06-30T23:14:38Z,20.565415,-75.207295,161.453,172,4381,0,0,No Data,No Data
1656630890,2022-06-30T23:14:50Z,20.565470,-75.206958,157.128,172,4738,0,0,No Data,No Data
1656630905,2022-06-30T23:15:05Z,20.565465,-75.206560,155.684,172,5152,0,0,No Data,No Data
1656630924,2022-06-30T23:15:24Z,20.565515,-75.206068,153.848,172,5667,0,0,No Data,No Data
1656630945,2022-06-30T23:15:45Z,20.565507,-75.205516,146.876,172,6242,0,0,No Data,No Data
1656630964,2022-06-30T23:16:04Z,20.565500,-75.204992,136.484,172,6788,0,0,No Data,No Data
1656630980,2022-06-30T23:16:20Z,20.565487,-75.204565,131.484,172,7233,0,0,No Data,No Data
1656631000,2022-06-30T23:16:40Z,20.565470,-75.204046,139.601,172,7773,0,0,No Data,No Data
1656631014,2022-06-30T23:16:54Z,20.565392,-75.203661,152.423,172,8183,0,0,No Data,No Data
1656631027,2022-06-30T23:17:07Z,20.565321,-75.203333,155.998,172,8533,0,0,No Data,No Data
1656631036,2022-06-30T23:17:16Z,20.565287,-75.203090,152.499,172,8789,0,0,No Data,No Data
1656631047,2022-06-30T23:17:27Z,20.565224,-75.202818,149.078,172,9081,0,0,No Data,No Data
1656631056,2022-06-30T23:17:36Z,20.565193,-75.202571,147.839,172,934,0,0,No Data,No Data
1656631066,2022-06-30T23:17:46Z,20.565191,-75.202320,149.081,172,9601,0,0,No Data,No Data
1656631076,2022-06-30T23:17:56Z,20.565161,-75.202039,146.693,172,9895,0,0,No Data,No Data
1656631083,2022-06-30T23:18:03Z,20.565160,-75.201851,142.999,173,0091,0,0,No Data,No Data
1656631094,2022-06-30T23:18:14Z,20.565159,-75.201567,133.452,173,0386,0,0,No Data,No Data
1656631098,2022-06-30T23:18:18Z,20.565158,-75.201440,127.755,173,0517,0,0,No Data,No Data
1656631103,2022-06-30T23:18:23Z,20.565158,-75.201313,123.68,173,0649,0,0,No Data,No Data
1656631109,2022-06-30T23:18:29Z,20.565185,-75.201154,120.768,173,0818,0,0,No Data,No Data
1656631113,2022-06-30T23:18:33Z,20.565185,-75.201059,119.292,173,0917,0,0,No Data,No Data
1656631120,2022-06-30T23:18:40Z,20.565212,-75.200867,118.339,173,1119,0,0,No Data,No Data
1656631127,2022-06-30T23:18:47Z,20.565209,-75.200680,119.663,173,1314,0,0,No Data,No Data
1656631134,2022-06-30T23:18:54Z,20.565201,-75.200500,121.443,173,1502,0,0,No Data,No Data
1656631143,2022-06-30T23:19:03Z,20.565219,-75.200258,123.999,173,1755,0,0,No Data,No Data
1656631148,2022-06-30T23:19:08Z,20.565214,-75.200138,124.206,173,188,0,0,No Data,No Data
1656631150,2022-06-30T23:19:10Z,20.565271,-75.200134,124.924,173,1944,0,0,No Data,No Data
1656631155,2022-06-30T23:19:15Z,20.565333,-75.200250,126.01,173,2084,0,0,No Data,No Data
1656631161,2022-06-30T23:19:21Z,20.565426,-75.200395,126.173,173,2268,0,0,No Data,No Data
1656631168,2022-06-30T23:19:28Z,20.565462,-75.200573,124.378,173,2459,0,0,No Data,No Data
1656631175,2022-06-30T23:19:35Z,20.565498,-75.200753,121.905,173,2652,0,0,No Data,No Data
1656631185,2022-06-30T23:19:45Z,20.565557,-75.201003,126.489,173,2921,0,0,No Data,No Data
1656631193,2022-06-30T23:19:53Z,20.565558,-75.201226,133.259,173,3154,0,0,No Data,No Data
1656631203,2022-06-30T23:20:03Z,20.565585,-75.201480,140.463,173,3421,0,0,No Data,No Data
1656631212,2022-06-30T23:20:12Z,20.565585,-75.201734,148.362,173,3686,0,0,No Data,No Data
1656631223,2022-06-30T23:20:23Z,20.565585,-75.202019,155.089,173,3984,0,0,No Data,No Data
1656631233,2022-06-30T23:20:33Z,20.565586,-75.202270,157.506,173,4246,0,0,No Data,No Data
1656631242,2022-06-30T23:20:42Z,20.565589,-75.202519,153.437,173,4506,0,0,No Data,No Data
1656631251,2022-06-30T23:20:51Z,20.565619,-75.202767,151.567,173,4767,0,0,No Data,No Data
1656631261,2022-06-30T23:21:01Z,20.565625,-75.203012,152.349,173,5023,0,0,No Data,No Data
1656631272,2022-06-30T23:21:12Z,20.565691,-75.203314,157.609,173,5347,0,0,No Data,No Data
1656631279,2022-06-30T23:21:19Z,20.565725,-75.203494,158.711,173,5539,0,0,No Data,No Data
1656631284,2022-06-30T23:21:24Z,20.565732,-75.203614,159.02,173,5665,0,0,No Data,No Data
1656631288,2022-06-30T23:21:28Z,20.565738,-75.203734,157.038,173,5791,0,0,No Data,No Data
1656631293,2022-06-30T23:21:33Z,20.565716,-75.203855,153.998,173,592,0,0,No Data,No Data
1656631299,2022-06-30T23:21:39Z,20.565695,-75.204006,147.455,173,608,0,0,No Data,No Data
1656631302,2022-06-30T23:21:42Z,20.565700,-75.204096,143.751,173,6175,0,0,No Data,No Data
1656631313,2022-06-30T23:21:53Z,20.565712,-75.204369,135.421,173,646,0,0,No Data,No Data
1656631322,2022-06-30T23:22:02Z,20.565723,-75.204611,133.531,173,6713,0,0,No Data,No Data
1656631331,2022-06-30T23:22:11Z,20.565675,-75.204858,134.265,173,6976,0,0,No Data,No Data
1656631340,2022-06-30T23:22:20Z,20.565678,-75.205105,136.548,173,7234,0,0,No Data,No Data
1656631349,2022-06-30T23:22:29Z,20.565681,-75.205321,139.451,173,746,0,0,No Data,No Data
1656631359,2022-06-30T23:22:39Z,20.565685,-75.205598,143.741,173,775,0,0,No Data,No Data
1656631368,2022-06-30T23:22:48Z,20.565687,-75.205845,149.329,173,8008,0,0,No Data,No Data
1656631376,2022-06-30T23:22:56Z,20.565718,-75.206059,151.183,173,8235,0,0,No Data,No Data
1656631383,2022-06-30T23:23:03Z,20.565719,-75.206244,152.298,173,8428,0,0,No Data,No Data
1656631389,2022-06-30T23:23:09Z,20.565722,-75.206397,152.892,173,8588,0,0,No Data,No Data
1656631394,2022-06-30T23:23:14Z,20.565725,-75.206519,154.294,173,8716,0,0,No Data,No Data
1656631400,2022-06-30T23:23:20Z,20.565726,-75.206703,156.297,173,8908,0,0,No Data,No Data
1656631411,2022-06-30T23:23:31Z,20.565785,-75.206977,158.792,173,9201,0,0,No Data,No Data
1656631420,2022-06-30T23:23:40Z,20.565786,-75.207221,159.83,173,9456,0,0,No Data,No Data
1656631428,2022-06-30T23:23:48Z,20.565815,-75.207434,162.374,173,9681,0,0,No Data,No Data
1656631434,2022-06-30T23:23:54Z,20.565844,-75.207585,164.647,173,9842,0,0,No Data,No Data
1656631442,2022-06-30T23:24:02Z,20.565929,-75.207765,168.489,174,0053,0,0,No Data,No Data
1656631451,2022-06-30T23:24:11Z,20.565958,-75.208007,174.484,174,0308,0,0,No Data,No Data
1656631461,2022-06-30T23:24:21Z,20.566014,-75.208278,178.528,174,0598,0,0,No Data,No Data
1656631471,2022-06-30T23:24:31Z,20.566041,-75.208519,182.009,174,0851,0,0,No Data,No Data
1656631479,2022-06-30T23:24:39Z,20.566128,-75.208728,184.938,174,109,0,0,No Data,No Data
1656631488,2022-06-30T23:24:48Z,20.566159,-75.208969,190.04,174,1344,0,0,No Data,No Data
1656631496,2022-06-30T23:24:56Z,20.566190,-75.209179,193.385,174,1566,0,0,No Data,No Data
1656631506,2022-06-30T23:25:06Z,20.566253,-75.209419,196.995,174,1827,0,0,No Data,No Data
1656631512,2022-06-30T23:25:12Z,20.566256,-75.209600,200.192,174,2016,0,0,No Data,No Data
1656631519,2022-06-30T23:25:19Z,20.566289,-75.209781,202.632,174,2209,0,0,No Data,No Data
1656631527,2022-06-30T23:25:27Z,20.566298,-75.209994,205.535,174,2431,0,0,No Data,No Data
1656631535,2022-06-30T23:25:35Z,20.566307,-75.210206,207.169,174,2653,0,0,No Data,No Data
1656631541,2022-06-30T23:25:41Z,20.566314,-75.210359,206.678,174,2813,0,0,No Data,No Data
1656631548,2022-06-30T23:25:48Z,20.566327,-75.210544,204.136,174,3007,0,0,No Data,No Data
1656631557,2022-06-30T23:25:57Z,20.566348,-75.210794,189.582,174,3269,0,0,No Data,No Data
1656631565,2022-06-30T23:26:05Z,20.566395,-75.210983,173.363,174,3474,0,0,No Data,No Data
1656631572,2022-06-30T23:26:12Z,20.566417,-75.211176,158.163,174,3677,0,0,No Data,No Data
1656631581,2022-06-30T23:26:21Z,20.566510,-75.211407,137.951,174,3939,0,0,No Data,No Data
1656631593,2022-06-30T23:26:33Z,20.566579,-75.211704,126.455,174,4258,0,0,No Data,No Data
1656631597,2022-06-30T23:26:37Z,20.566622,-75.211803,121.255,174,4372,0,0,No Data,No Data
1656631605,2022-06-30T23:26:45Z,20.566640,-75.211998,113.417,174,4577,0,0,No Data,No Data
1656631614,2022-06-30T23:26:54Z,20.566693,-75.212227,103.909,174,4824,0,0,No Data,No Data
1656631620,2022-06-30T23:27:00Z,20.566769,-75.212393,99.236,174,5017,0,0,No Data,No Data
1656631628,2022-06-30T23:27:08Z,20.566786,-75.212589,94.896,174,5223,0,0,No Data,No Data
1656631637,2022-06-30T23:27:17Z,20.566834,-75.212817,87.79,174,5467,0,0,No Data,No Data
1656631645,2022-06-30T23:27:25Z,20.566848,-75.213043,79.764,174,5704,0,0,No Data,No Data
1656631650,2022-06-30T23:27:30Z,20.566856,-75.213173,77.193,174,584,0,0,No Data,No Data
1656631655,2022-06-30T23:27:35Z,20.566865,-75.213303,74.82,174,5976,0,0,No Data,No Data
1656631660,2022-06-30T23:27:40Z,20.566840,-75.213430,73.978,174,6112,0,0,No Data,No Data
1656631666,2022-06-30T23:27:46Z,20.566848,-75.213590,73.174,174,6279,0,0,No Data,No Data
1656631671,2022-06-30T23:27:51Z,20.566823,-75.213717,73.454,174,6414,0,0,No Data,No Data
1656631678,2022-06-30T23:27:58Z,20.566832,-75.213909,72.993,174,6615,0,0,No Data,No Data
1656631683,2022-06-30T23:28:03Z,20.566838,-75.214037,72.71,174,6749,0,0,No Data,No Data
1656631690,2022-06-30T23:28:10Z,20.566847,-75.214230,71.323,174,6951,0,0,No Data,No Data
1656631695,2022-06-30T23:28:15Z,20.566853,-75.214359,69.09,174,7086,0,0,No Data,No Data
1656631704,2022-06-30T23:28:24Z,20.566863,-75.214584,65.778,174,7321,0,0,No Data,No Data
1656631709,2022-06-30T23:28:29Z,20.566900,-75.214714,64.086,174,7464,0,0,No Data,No Data
1656631714,2022-06-30T23:28:34Z,20.566938,-75.214845,63.555,174,7608,0,0,No Data,No Data
1656631720,2022-06-30T23:28:40Z,20.567008,-75.215011,62.266,174,7799,0,0,No Data,No Data
1656631726,2022-06-30T23:28:46Z,20.567046,-75.215143,61.38,174,7944,0,0,No Data,No Data
1656631731,2022-06-30T23:28:51Z,20.567112,-75.215273,60.2,174,8099,0,0,No Data,No Data
1656631737,2022-06-30T23:28:57Z,20.567147,-75.215402,59.687,174,824,0,0,No Data,No Data
1656631743,2022-06-30T23:29:03Z,20.567214,-75.215564,59.024,174,8425,0,0,No Data,No Data
1656631749,2022-06-30T23:29:09Z,20.567279,-75.215694,58.291,174,858,0,0,No Data,No Data
1656631754,2022-06-30T23:29:14Z,20.567345,-75.215825,57.584,174,8736,0,0,No Data,No Data
1656631758,2022-06-30T23:29:18Z,20.567436,-75.215797,57.358,174,8842,0,0,No Data,No Data
1656631763,2022-06-30T23:29:23Z,20.567494,-75.215671,57.605,174,8988,0,0,No Data,No Data
1656631773,2022-06-30T23:29:33Z,20.567577,-75.215418,58.912,174,9267,0,0,No Data,No Data
1656631785,2022-06-30T23:29:45Z,20.567594,-75.215126,60.05,174,9571,0,0,No Data,No Data
1656631794,2022-06-30T23:29:54Z,20.567645,-75.214870,62.002,174,9844,0,0,No Data,No Data
1656631804,2022-06-30T23:30:04Z,20.567664,-75.214613,63.74,175,0113,0,0,No Data,No Data
1656631815,2022-06-30T23:30:15Z,20.567714,-75.214324,65.732,175,0419,0,0,No Data,No Data
1656631824,2022-06-30T23:30:24Z,20.567703,-75.214067,68.24,175,0687,0,0,No Data,No Data
1656631834,2022-06-30T23:30:34Z,20.567693,-75.213810,71.8,175,0954,0,0,No Data,No Data
1656631851,2022-06-30T23:30:51Z,20.567677,-75.213363,79.492,175,142,0,0,No Data,No Data
1656631866,2022-06-30T23:31:06Z,20.567663,-75.212979,77.578,175,182,0,0,No Data,No Data
1656631881,2022-06-30T23:31:21Z,20.567643,-75.212562,73.646,175,2255,0,0,No Data,No Data
1656631897,2022-06-30T23:31:37Z,20.567618,-75.212142,77.746,175,2693,0,0,No Data,No Data
1656631911,2022-06-30T23:31:51Z,20.567593,-75.211754,85.054,175,3097,0,0,No Data,No Data
1656631923,2022-06-30T23:32:03Z,20.567564,-75.211429,93.711,175,3437,0,0,No Data,No Data
1656631937,2022-06-30T23:32:17Z,20.567522,-75.211068,106.267,175,3816,0,0,No Data,No Data
1656631948,2022-06-30T23:32:28Z,20.567490,-75.210776,118.253,175,4122,0,0,No Data,No Data
1656631959,2022-06-30T23:32:39Z,20.567396,-75.210517,138.95,175,4411,0,0,No Data,No Data
1656631968,2022-06-30T23:32:48Z,20.567335,-75.210260,153.141,175,4687,0,0,No Data,No Data
1656631975,2022-06-30T23:32:55Z,20.567317,-75.210101,158.095,175,4853,0,0,No Data,No Data
1656631985,2022-06-30T23:33:05Z,20.567257,-75.209817,169.235,175,5156,0,0,No Data,No Data
1656631993,2022-06-30T23:33:13Z,20.567239,-75.209629,177.667,175,5353,0,0,No Data,No Data
1656631997,2022-06-30T23:33:17Z,20.567227,-75.209504,183.971,175,5483,0,0,No Data,No Data
1656631999,2022-06-30T23:33:19Z,20.567223,-75.209442,186.992,175,5547,0,0,No Data,No Data
1656632004,2022-06-30T23:33:24Z,20.567247,-75.209319,190.133,175,5678,0,0,No Data,No Data
1656632009,2022-06-30T23:33:29Z,20.567271,-75.209195,193.426,175,581,0,0,No Data,No Data
1656632016,2022-06-30T23:33:36Z,20.567291,-75.209010,197.689,175,6004,0,0,No Data,No Data
1656632026,2022-06-30T23:33:46Z,20.567373,-75.208763,199.689,175,6277,0,0,No Data,No Data
1656632036,2022-06-30T23:33:56Z,20.567396,-75.208486,198.758,175,6566,0,0,No Data,No Data
1656632047,2022-06-30T23:34:07Z,20.567390,-75.208210,192.286,175,6853,0,0,No Data,No Data
1656632057,2022-06-30T23:34:17Z,20.567450,-75.207933,182.539,175,7149,0,0,No Data,No Data
1656632066,2022-06-30T23:34:26Z,20.567454,-75.207687,174.763,175,7405,0,0,No Data,No Data
1656632077,2022-06-30T23:34:37Z,20.567483,-75.207408,163.838,175,7697,0,0,No Data,No Data
1656632086,2022-06-30T23:34:46Z,20.567480,-75.207161,155.271,175,7954,0,0,No Data,No Data
1656632097,2022-06-30T23:34:57Z,20.567452,-75.206884,150.596,175,8244,0,0,No Data,No Data
1656632106,2022-06-30T23:35:06Z,20.567384,-75.206639,149.646,175,8509,0,0,No Data,No Data
1656632112,2022-06-30T23:35:12Z,20.567381,-75.206485,152.342,175,8669,0,0,No Data,No Data
1656632119,2022-06-30T23:35:19Z,20.567379,-75.206299,155.722,175,8862,0,0,No Data,No Data
1656632128,2022-06-30T23:35:28Z,20.567345,-75.206053,157.667,175,9121,0,0,No Data,No Data
1656632133,2022-06-30T23:35:33Z,20.567342,-75.205929,157.606,175,925,0,0,No Data,No Data
1656632140,2022-06-30T23:35:40Z,20.567342,-75.205742,157.901,175,9444,0,0,No Data,No Data
1656632146,2022-06-30T23:35:46Z,20.567339,-75.205588,158.271,175,9604,0,0,No Data,No Data
1656632149,2022-06-30T23:35:49Z,20.567337,-75.205495,158.516,175,9701,0,0,No Data,No Data
1656632154,2022-06-30T23:35:54Z,20.567334,-75.205371,158.883,175,983,0,0,No Data,No Data
1656632158,2022-06-30T23:35:58Z,20.567332,-75.205247,159.128,175,9959,0,0,No Data,No Data
1656632165,2022-06-30T23:36:05Z,20.567331,-75.205059,158.73,176,0154,0,0,No Data,No Data
1656632171,2022-06-30T23:36:11Z,20.567299,-75.204906,156.786,176,0317,0,0,No Data,No Data
1656632178,2022-06-30T23:36:18Z,20.567266,-75.204721,152.98,176,0513,0,0,No Data,No Data
1656632184,2022-06-30T23:36:24Z,20.567263,-75.204565,150.269,176,0675,0,0,No Data,No Data
1656632196,2022-06-30T23:36:36Z,20.567199,-75.204257,146.386,176,1003,0,0,No Data,No Data
1656632204,2022-06-30T23:36:44Z,20.567160,-75.204045,146.783,176,1228,0,0,No Data,No Data
